Processed 55163 csets from 2833 developers
373 employers found
A total of 0 lines added, 0 removed (delta 0)

Developers with the most changesets
Peter Collingbourne          1 (0.0%)
Risto Suominen               1 (0.0%)
Jie Zhou                     1 (0.0%)
Daniel Trautmann             1 (0.0%)
Tsugikazu Shibata            1 (0.0%)
Petr Písař                 1 (0.0%)
Arthur Taylor                1 (0.0%)
Layne Edwards                1 (0.0%)
Yang Ruirui                  1 (0.0%)
Chris Lalancette             1 (0.0%)
Frank Rowand                 1 (0.0%)
Matthias Kaehlcke            1 (0.0%)
Kevin Gan                    1 (0.0%)
Garen Tamrazian              1 (0.0%)
Jay Sternberg                1 (0.0%)
Xose Vazquez Perez           1 (0.0%)
Olga Kornievskaia            1 (0.0%)
Stephen Smalley              1 (0.0%)
Chihau Chau                  1 (0.0%)
Seungwhan Youn               1 (0.0%)
Marc-Antoine Perennou        1 (0.0%)
Harvey Harrison              1 (0.0%)
Domenico Andreoli            1 (0.0%)
Bradley Peterson             1 (0.0%)
KOVACS Krisztian             1 (0.0%)
Daniel Suchy                 1 (0.0%)
Zoltan Devai                 1 (0.0%)
Adrian Bunk                  1 (0.0%)
Nicholas Miell               1 (0.0%)
Jack Wang                    1 (0.0%)
Nathan Lynch                 1 (0.0%)
Bryan Buckley                1 (0.0%)
Karen Xie                    1 (0.0%)
Jeff Harris                  1 (0.0%)
Chris Peterson               1 (0.0%)
Alexander Sverdlin           1 (0.0%)
Liming Wang                  1 (0.0%)
Kasper Pedersen              1 (0.0%)
Henry Wong                   1 (0.0%)
Manual Munz                  1 (0.0%)
Jurgen Kramer                1 (0.0%)
Kavan Smith                  1 (0.0%)
Rajan Aggarwal               1 (0.0%)
Tommy Lin                    1 (0.0%)
Chunhe Lan                   1 (0.0%)
Sanket Shah                  1 (0.0%)
Duncan Sands                 1 (0.0%)
Dilan Lee                    1 (0.0%)
Robert Morell                1 (0.0%)
Hui Zhu                      1 (0.0%)
Clemens Werther              1 (0.0%)
Joseph Pentland              1 (0.0%)
Eric Seppanen                1 (0.0%)
Nick Pelly                   1 (0.0%)
Eric Smith                   1 (0.0%)
Jeremiah Matthey             1 (0.0%)
Kamal Mostafa                1 (0.0%)
Vijay Badawadagi             1 (0.0%)
Gavin.zhu                    1 (0.0%)
Wang Zhi                     1 (0.0%)
Geoffrey Thomas              1 (0.0%)
Andrew Drake                 1 (0.0%)
Lionel Elie Mamane           1 (0.0%)
Gerard Braad                 1 (0.0%)
Michel Alexandre Salim       1 (0.0%)
Paul Mcquade                 1 (0.0%)
Luis de Bethencourt          1 (0.0%)
Ricardo Mendoza              1 (0.0%)
Artur Zimmer                 1 (0.0%)
Florian Echtler              1 (0.0%)
Kazutomo Yoshii              1 (0.0%)
Anthony Bourguignon          1 (0.0%)
Sander Eikelenboom           1 (0.0%)
Brian S. Julin               1 (0.0%)
Vijay Chavan                 1 (0.0%)
Boris Todorov                1 (0.0%)
Ionut Nicu                   1 (0.0%)
Maxim Nikulin                1 (0.0%)
Michel Machado               1 (0.0%)
Willy Tarreau                1 (0.0%)
John Stanley                 1 (0.0%)
Anton V. Boyarshinov         1 (0.0%)
Thomas Courbon               1 (0.0%)
Frederick van der Wyck       1 (0.0%)
Julien Valroff               1 (0.0%)
Miller Puckette              1 (0.0%)
Nicolai Krakowiak            1 (0.0%)
Tord Andersson               1 (0.0%)
Giuseppe Scrivano            1 (0.0%)
Daniel Glöckner             1 (0.0%)
Herbert Poetzl               1 (0.0%)
Mart Gerrits                 1 (0.0%)
Dan Bastone                  1 (0.0%)
WuBo                         1 (0.0%)
Mehnert, Torsten             1 (0.0%)
Robert Rosengren             1 (0.0%)
Petr Vandrovec               1 (0.0%)
Pieterjan Camerlynck         1 (0.0%)
Roman Vasiyarov              1 (0.0%)
Bart De Schuymer             1 (0.0%)
Thieu Le                     1 (0.0%)
Klement Fish                 1 (0.0%)
Stijn Devriendt              1 (0.0%)
David George                 1 (0.0%)
Chris Clayton                1 (0.0%)
Utako Kusaka                 1 (0.0%)
Emilio David Diaus Lopez     1 (0.0%)
Juergen Lock                 1 (0.0%)
Adam M. Dutko                1 (0.0%)
Peter Moon                   1 (0.0%)
Davide Ferri                 1 (0.0%)
Manoel Pinheiro              1 (0.0%)
Newson Edouard               1 (0.0%)
Christian Glindkamp          1 (0.0%)
Daniel Rebelo de Oliveira    1 (0.0%)
Daisuke Ogino                1 (0.0%)
Alejandro Cabrera            1 (0.0%)
Tim Howe                     1 (0.0%)
Dmitry Fink                  1 (0.0%)
Zoltan Kiss                  1 (0.0%)
David VomLehn                1 (0.0%)
Dezhong Diao                 1 (0.0%)
Jian Peng                    1 (0.0%)
Dmitry Kozlov                1 (0.0%)
Mark Nelson                  1 (0.0%)
Yuan-Hsin Chen               1 (0.0%)
Ole Henrik Jahren            1 (0.0%)
Narendra K                   1 (0.0%)
Naohiro Aota                 1 (0.0%)
Han Pingtian                 1 (0.0%)
Fubo Chen                    1 (0.0%)
Peter Fordham                1 (0.0%)
Robert Healy                 1 (0.0%)
Nicolas Schichan             1 (0.0%)
Bill Sommerfeld              1 (0.0%)
David G Turner               1 (0.0%)
Bianca Lutz                  1 (0.0%)
Koen Beel                    1 (0.0%)
ice chien                    1 (0.0%)
Chris Friesen                1 (0.0%)
Madhusudhan Chikkature       1 (0.0%)
Wonil Choi                   1 (0.0%)
JungHi Min                   1 (0.0%)
Wolfgang Denk                1 (0.0%)
Andrew Gabbasov              1 (0.0%)
Moni Shoua                   1 (0.0%)
Keiichi Kii                  1 (0.0%)
Carlos O'Donell              1 (0.0%)
Ayman El-Khashab             1 (0.0%)
Guillaume Pellerin           1 (0.0%)
Eduardo Bacchi Kienetz       1 (0.0%)
Maxim Patlasov               1 (0.0%)
Avinash.H.M                  1 (0.0%)
Miguel Vadillo               1 (0.0%)
Anupam Chanda                1 (0.0%)
Binghua Duan                 1 (0.0%)
Amit Blay                    1 (0.0%)
Jürgen Lambrecht            1 (0.0%)
Daiane Angolini              1 (0.0%)
Oz Krakowski                 1 (0.0%)
Matthew Skolaut              1 (0.0%)
Vishal Mahaveer              1 (0.0%)
Joel A Fernandes             1 (0.0%)
Simon Budig                  1 (0.0%)
Chris Moeller                1 (0.0%)
Axel Castaneda Gonzalez      1 (0.0%)
Suman Anna                   1 (0.0%)
Andrew McGregor              1 (0.0%)
Viliam Mateicka              1 (0.0%)
Bryn M. Reeves               1 (0.0%)
Steven.Li                    1 (0.0%)
Zhengyu He                   1 (0.0%)
Nishant Kamat                1 (0.0%)
Werner Almesberger           1 (0.0%)
Anton Salikhmetov            1 (0.0%)
Mr Dash Four                 1 (0.0%)
Sam Liao                     1 (0.0%)
Werner Fink                  1 (0.0%)
Barry Grussling              1 (0.0%)
Joseph Lai                   1 (0.0%)
maximilian attems            1 (0.0%)
Joseph Salisbury             1 (0.0%)
Aviv Ben-Yosef               1 (0.0%)
Matt Billenstein             1 (0.0%)
Marin Mitov                  1 (0.0%)
Naveen Kumar Gaddipati       1 (0.0%)
Tim Retout                   1 (0.0%)
Tim Yamin                    1 (0.0%)
Lior Levy                    1 (0.0%)
Markus Bollinger             1 (0.0%)
Magnus Hörlin               1 (0.0%)
Leigh Brown                  1 (0.0%)
Ian Minett                   1 (0.0%)
Stefan Schmidt               1 (0.0%)
Vincent Zweije               1 (0.0%)
Jerry Chu                    1 (0.0%)
Ruiyi Zhang                  1 (0.0%)
Stefan Kriwanek              1 (0.0%)
Michael Reed                 1 (0.0%)
Nicos Gollan                 1 (0.0%)
Michael Bauer                1 (0.0%)
Seth Levy                    1 (0.0%)
Carl-Daniel Hailfinger       1 (0.0%)
August Lilleaas              1 (0.0%)
Javier Lopez                 1 (0.0%)
Florian Zumbiehl             1 (0.0%)
Adam Kwolek                  1 (0.0%)
Frantisek Hrbata             1 (0.0%)
Alex Juncu                   1 (0.0%)
Markus Kötter               1 (0.0%)
Bo Shen                      1 (0.0%)
KyongHo Cho                  1 (0.0%)
Eugene Surovegin             1 (0.0%)
Petr Tesarik                 1 (0.0%)
Ted Feng                     1 (0.0%)
Alex Hermann                 1 (0.0%)
Kent Overstreet              1 (0.0%)
Gary Thomas                  1 (0.0%)
Mark Langsdorf               1 (0.0%)
Philipp Dreimann             1 (0.0%)
Shankarmurthy,Akshay         1 (0.0%)
Yasuaki Ishimatsu            1 (0.0%)
Peter Rusko                  1 (0.0%)
Yang Honggang (Joseph)       1 (0.0%)
Vitalii Demianets            1 (0.0%)
Marcin Kościelnicki         1 (0.0%)
Henrik Saavedra Persson      1 (0.0%)
Mike Fleetwood               1 (0.0%)
Anders Darander              1 (0.0%)
John F Leach                 1 (0.0%)
Christian Hitz               1 (0.0%)
Aries Lee                    1 (0.0%)
Dirk Nehring                 1 (0.0%)
Sumit Bhattacharya           1 (0.0%)
Alexey Moiseytsev            1 (0.0%)
Alexandre Rusev              1 (0.0%)
Xander Hover                 1 (0.0%)
Jeffrey (Sheng-Hui) Chu      1 (0.0%)
Paul Guo                     1 (0.0%)
Albert Pool                  1 (0.0%)
Alven Zheng                  1 (0.0%)
Hector Palacios              1 (0.0%)
Dylan Reid                   1 (0.0%)
VU Tuan Duc                  1 (0.0%)
sordna                       1 (0.0%)
Thomas Poussevin             1 (0.0%)
Bart Hartgers                1 (0.0%)
Hui Kang                     1 (0.0%)
Luis Henriques               1 (0.0%)
Chen Jie                     1 (0.0%)
Julian Wollrath              1 (0.0%)
Brian Haley                  1 (0.0%)
Carlos Maiolino              1 (0.0%)
Jeongtae Park                1 (0.0%)
Dipankar Sarma               1 (0.0%)
Arek Lichwa                  1 (0.0%)
Janusz Dziedzic              1 (0.0%)
Greg Lee                     1 (0.0%)
Tomas Miljenović            1 (0.0%)
Kumar Appaiah                1 (0.0%)
Timo Kokkonen                1 (0.0%)
Kantecki, Tomasz             1 (0.0%)
Andrew Bresticker            1 (0.0%)
Florian Faber                1 (0.0%)
Sami Kerola                  1 (0.0%)
Neil Armstrong               1 (0.0%)
Toshiyuki Okajima            1 (0.0%)
Mark A. Grondona             1 (0.0%)
Naga Radhesh                 1 (0.0%)
Masakazu Mokuno              1 (0.0%)
Dan Ballard                  1 (0.0%)
Jiaju Zhang                  1 (0.0%)
Greg Harm                    1 (0.0%)
Samuel Gabrielsson           1 (0.0%)
Martin Bogomolni             1 (0.0%)
Robin H. Johnson             1 (0.0%)
Andreas Krist                1 (0.0%)
Gökçen Eraslan             1 (0.0%)
Angus Clark                  1 (0.0%)
Mikhail Gruzdev              1 (0.0%)
Matt Burtch                  1 (0.0%)
Dirk Eibach                  1 (0.0%)
Jim Rotmalm                  1 (0.0%)
Stefan Beller                1 (0.0%)
John Serock                  1 (0.0%)
Raul Gutierrez Segales       1 (0.0%)
Smelov Andrey                1 (0.0%)
Clemens Buchacher            1 (0.0%)
Hongjun Chen                 1 (0.0%)
Daniel van Vugt              1 (0.0%)
Malahal Naineni              1 (0.0%)
Akira Fujita                 1 (0.0%)
Diego Calleja                1 (0.0%)
Kevin Wilson                 1 (0.0%)
Miche Baker-Harvey           1 (0.0%)
Nathan Fontenot              1 (0.0%)
Peter Stuge                  1 (0.0%)
Peter Turczak                1 (0.0%)
Jake Burton                  1 (0.0%)
Nasir Abed                   1 (0.0%)
Terry Lambert                1 (0.0%)
Bogdan Radulescu             1 (0.0%)
Renzo Dani                   1 (0.0%)
Mihai Caraman                1 (0.0%)
Robert Schwebel              1 (0.0%)
Murali Raja                  1 (0.0%)
Stephen George               1 (0.0%)
Harro Haan                   1 (0.0%)
Fabrice Jouhaud              1 (0.0%)
Mika Lansirinne              1 (0.0%)
Eduard Hasenleithner         1 (0.0%)
Hakan Kvist                  1 (0.0%)
Tapani Utriainen             1 (0.0%)
Jiří Župka                1 (0.0%)
Lorenzo Bianconi             1 (0.0%)
Ilya Petrov                  1 (0.0%)
Jon Levell                   1 (0.0%)
Rigbert Hamisch              1 (0.0%)
Michael Riesch               1 (0.0%)
Karl Tsou                    1 (0.0%)
Sean M. Collins              1 (0.0%)
Christopher Rice             1 (0.0%)
Manuel Stahl                 1 (0.0%)
Jaap Crezee                  1 (0.0%)
Nikola Diklic-Perin          1 (0.0%)
Matthias Dellweg             1 (0.0%)
Shaun Silk                   1 (0.0%)
Eric Benoit                  1 (0.0%)
Yu Ke                        1 (0.0%)
Michael Olbrich              1 (0.0%)
Guy Martin                   1 (0.0%)
Florent AUDEBERT             1 (0.0%)
Frank Schaefer               1 (0.0%)
Arne Caspari                 1 (0.0%)
Ameen Rahman                 1 (0.0%)
Daniel P. Berrange           1 (0.0%)
Ning Jiang                   1 (0.0%)
Søren Holm                  1 (0.0%)
Chauhan, Vijay               1 (0.0%)
Sebastien Guiriec            1 (0.0%)
Juan Gutierrez               1 (0.0%)
Johnny Hsu                   1 (0.0%)
hank                         1 (0.0%)
Ayan George                  1 (0.0%)
Phillip Susi                 1 (0.0%)
Michael Tandy                1 (0.0%)
Richard Hartmann             1 (0.0%)
Anshuman Khandual            1 (0.0%)
Ken Milmore                  1 (0.0%)
Jim Keniston                 1 (0.0%)
Alexander Thomas             1 (0.0%)
Denis Pershin                1 (0.0%)
Fabian Godehardt             1 (0.0%)
Tore Anderson                1 (0.0%)
Daniele Guerrieri            1 (0.0%)
Kartik Mohta                 1 (0.0%)
Andy Doan                    1 (0.0%)
zero.lin                     1 (0.0%)
Michael Hench                1 (0.0%)
THOMSON, Adam (Adam)         1 (0.0%)
Peter Wippich                1 (0.0%)
Sifram Rajas                 1 (0.0%)
Peiyu Li                     1 (0.0%)
Tony Jago                    1 (0.0%)
Josef Holzmayr               1 (0.0%)
Yu Tang                      1 (0.0%)
Edward Sheldrake             1 (0.0%)
Fredrik Svensson             1 (0.0%)
Bill Pemberton               1 (0.0%)
Xin Xie                      1 (0.0%)
Jianyun Li                   1 (0.0%)
Julian Scheel                1 (0.0%)
Doron Cohen                  1 (0.0%)
Kristian Amlie               1 (0.0%)
srimugunthan dhandapani      1 (0.0%)
Nandita Dukkipati            1 (0.0%)
Bernhard Roth                1 (0.0%)
Adam Cozzette                1 (0.0%)
Stuart Hopkins               1 (0.0%)
Andrew Kephart               1 (0.0%)
Pradheep Shrinivasan         1 (0.0%)
Vincent Abel-Grimalt         1 (0.0%)
Ben Wright                   1 (0.0%)
Colin Brophy                 1 (0.0%)
Mariano Guerra               1 (0.0%)
Mark Pearson                 1 (0.0%)
Zhi Li                       1 (0.0%)
Eric Andersson               1 (0.0%)
Amy Maloche                  1 (0.0%)
Lorenzo Colitti              1 (0.0%)
JeongHyeon Kim               1 (0.0%)
Robert Gerlach               1 (0.0%)
Joerg Neikes                 1 (0.0%)
Tvrtko Ursulin               1 (0.0%)
Marton Balint                1 (0.0%)
Ulrich Weber                 1 (0.0%)
Fernando Guzman Lugo         1 (0.0%)
Gusakov Andrey               1 (0.0%)
Henrique Camargo             1 (0.0%)
Gilles Chanteperdrix         1 (0.0%)
Andreas Bießmann            1 (0.0%)
Alban Bedel                  1 (0.0%)
Ben McKeegan                 1 (0.0%)
Alban Browaeys               1 (0.0%)
Akio Idehara                 1 (0.0%)
David McKay                  1 (0.0%)
Matt Porter                  1 (0.0%)
Hai Lan                      1 (0.0%)
Scott Talbert                1 (0.0%)
Hitoshi Mitake               1 (0.0%)
Arnout Vandecappelle (Essensium/Mind)    1 (0.0%)
Joerg Willmann               1 (0.0%)
Tony Wu                      1 (0.0%)
Shyam Sundar                 1 (0.0%)
Michael Christie             1 (0.0%)
Keith Mannthey               1 (0.0%)
Jurgen Heeks                 1 (0.0%)
Saugata Das                  1 (0.0%)
Vaidyanathan Srinivasan      1 (0.0%)
Shuah Khan                   1 (0.0%)
Atsushi Nemoto               1 (0.0%)
Dax Kelson                   1 (0.0%)
Naveen N. Rao                1 (0.0%)
David Lv                     1 (0.0%)
Milan Kocian                 1 (0.0%)
Wolfgang Zarre               1 (0.0%)
Luigi Tarenga                1 (0.0%)
Jussi Pakkanen               1 (0.0%)
UK KIM                       1 (0.0%)
Yasunori Goto                1 (0.0%)
Stefan Gula                  1 (0.0%)
Dustin Kirkland              1 (0.0%)
Radu Iliescu                 1 (0.0%)
Harrison Metzger             1 (0.0%)
Kentaro Matsuyama            1 (0.0%)
Renato Caldas                1 (0.0%)
Peter Naulls                 1 (0.0%)
Chris Healy                  1 (0.0%)
Bas van den Berg             1 (0.0%)
Francesco Ruggeri            1 (0.0%)
Nathaniel Husted             1 (0.0%)
Xiao, Hui                    1 (0.0%)
Yoni Divinsky                1 (0.0%)
Karen Higgins                1 (0.0%)
Rohit Jain                   1 (0.0%)
Doug Kehn                    1 (0.0%)
Joel Sass                    1 (0.0%)
Alexander Elbs               1 (0.0%)
Jacek Galowicz               1 (0.0%)
Samuel Rakitnican            1 (0.0%)
Mark Godfrey                 1 (0.0%)
Jacobo Giralt                1 (0.0%)
Yu Yue                       1 (0.0%)
Aaron Sierra                 1 (0.0%)
Jérémy Lal                 1 (0.0%)
Karsten Wiese                1 (0.0%)
Aaron Wu                     1 (0.0%)
Robin van der Gracht         1 (0.0%)
Daniel Nicoletti             1 (0.0%)
Mario Ceresa                 1 (0.0%)
Hao, Xudong                  1 (0.0%)
P. Christeas                 1 (0.0%)
Don Kramer                   1 (0.0%)
Theodore Kilgore             1 (0.0%)
Haitao Zhang                 1 (0.0%)
Malte Schröder              1 (0.0%)
Björn Gerhart               1 (0.0%)
Masatoshi Hoshikawa          1 (0.0%)
Saleem Abdulrasool           1 (0.0%)
Janne Snabb                  1 (0.0%)
Dave Täht                   1 (0.0%)
Dmitry Shmidt                1 (0.0%)
Li Peng                      1 (0.0%)
Jianchun Bian                1 (0.0%)
Aivar Päkk                  1 (0.0%)
Bjarke Istrup Pedersen       1 (0.0%)
Rogerio Pimentel             1 (0.0%)
Joshua Kinard                1 (0.0%)
Omair Mohammed Abdullah      1 (0.0%)
Ignaz Forster                1 (0.0%)
Frederic LAMBERT             1 (0.0%)
Francesco Gringoli           1 (0.0%)
Rebecca Schultz              1 (0.0%)
Timo Teräs                  1 (0.0%)
Aaron Tian                   1 (0.0%)
Deepak K                     1 (0.0%)
Ryan Hsu                     1 (0.0%)
Martin Michlmayr             1 (0.0%)
Igor Dmitriev                1 (0.0%)
Leonid Iziumtsev             1 (0.0%)
John Muir                    1 (0.0%)
Michael Maxim                1 (0.0%)
Sergiusz Urbaniak            1 (0.0%)
Paul Kot                     1 (0.0%)
Courtney Cavin               1 (0.0%)
Thorsten Wißmann            1 (0.0%)
Christoph Egger              1 (0.0%)
Petr Holasek                 1 (0.0%)
Ivan Vecera                  1 (0.0%)
Yannick Brosseau             1 (0.0%)
Natalia Ovsyanikov           1 (0.0%)
Sergey Datsevich             1 (0.0%)
Thomas Bogendoerfer          1 (0.0%)
Andreas Krebbel              1 (0.0%)
Seiichi Ikarashi             1 (0.0%)
Maurice Ma                   1 (0.0%)
Rafal Prylowski              1 (0.0%)
Tanmay Inamdar               1 (0.0%)
Ilya Zykov                   1 (0.0%)
Bhavesh Parekh               1 (0.0%)
Christopher Lais             1 (0.0%)
Christopher Brannon          1 (0.0%)
Bernhard Heinloth            1 (0.0%)
Tristram Ha                  1 (0.0%)
Ravi K. Nittala              1 (0.0%)
Alfredo Jesús Delaiti       1 (0.0%)
Andrew Vincer                1 (0.0%)
Chuck Meade                  1 (0.0%)
Jason Jin                    1 (0.0%)
Lee Nipper                   1 (0.0%)
Dan Delaney                  1 (0.0%)
Dinesh Kumar Sharma          1 (0.0%)
Rong Wang                    1 (0.0%)
Ciaran McCormick             1 (0.0%)
Josua Dietze                 1 (0.0%)
Roland Koebler               1 (0.0%)
Sanjay Hortikar              1 (0.0%)
Todd Previte                 1 (0.0%)
Daniel Kuehn                 1 (0.0%)
Vsevolod Alekseev            1 (0.0%)
Michael Gebetsroither        1 (0.0%)
Arvind R                     1 (0.0%)
Rajkumar Kasirajan           1 (0.0%)
Vitaly Andrianov             1 (0.0%)
Alexander Clouter            1 (0.0%)
Bernhard Kohl                1 (0.0%)
Subramaniam Chanderashekarapuram    1 (0.0%)
Nicolas Dichtel              1 (0.0%)
Sha Zhengju                  1 (0.0%)
Enrico Butera                1 (0.0%)
Julien Ducourthial           1 (0.0%)
Andre Schramm                1 (0.0%)
Josh Cartwright              1 (0.0%)
Alexander Block              1 (0.0%)
Oleg Matcovschi              1 (0.0%)
Ansis Atteka                 1 (0.0%)
Matt Johnson                 1 (0.0%)
Gerard Lledo                 1 (0.0%)
Jim Faulkner                 1 (0.0%)
Samuel Liao                  1 (0.0%)
Vinit Kamalaksha Shenoy      1 (0.0%)
Rupesh Gujare                1 (0.0%)
he, bo                       1 (0.0%)
Paolo Pisati                 1 (0.0%)
Clay Carpenter               1 (0.0%)
Greg Pearson                 1 (0.0%)
Steven Harms                 1 (0.0%)
Stefan Raspl                 1 (0.0%)
Peter Huang (Peng)           1 (0.0%)
Tom Jackson                  1 (0.0%)
Wenqi Ma                     1 (0.0%)
Yuri Matylitski              1 (0.0%)
Prathyush                    1 (0.0%)
Alexander Shiyan             1 (0.0%)
Bryan O'Donoghue             1 (0.0%)
Martin Nyhus                 1 (0.0%)
Otavio Salvador              1 (0.0%)
Jonathan Austin              1 (0.0%)
Lubos Lunak                  1 (0.0%)
Maurus Cuelenaere            1 (0.0%)
Lukasz Kucharczyk            1 (0.0%)
Kim Lilliestierna XX         1 (0.0%)
Konstantin Shlyakhovoy       1 (0.0%)
Khalid Aziz                  1 (0.0%)
Andreas Dumberger            1 (0.0%)
Stephen Lewis                1 (0.0%)
Ren Mingxin                  1 (0.0%)
Zhi Yong Wu                  1 (0.0%)
Dennis Chen                  1 (0.0%)
Chen, Chien-Chia             1 (0.0%)
Preetham Chandru             1 (0.0%)
Anton Samokhvalov            1 (0.0%)
Santiago Garcia Mantinan     1 (0.0%)
Tom Goff                     1 (0.0%)
acreese                      1 (0.0%)
Michael Brunner              1 (0.0%)
Siftar, Gabe                 1 (0.0%)
Yuriy Kozlov                 1 (0.0%)
Horia Geanta                 1 (0.0%)
Michael BRIGHT               1 (0.0%)
Emil Goode                   1 (0.0%)
Alf Høgemark                1 (0.0%)
Christopher Li               1 (0.0%)
Il Han                       1 (0.0%)
Kent Yoder                   1 (0.0%)
Graeme Smecher               1 (0.0%)
Artem Savkov                 1 (0.0%)
Multanen, Eric W             1 (0.0%)
Jes Sorensen                 1 (0.0%)
Lino Sanfilippo              1 (0.0%)
Martin Jansa                 1 (0.0%)
Rafal Kapela                 1 (0.0%)
Shawn Landden                1 (0.0%)
Feiran Zhuang                1 (0.0%)
Liu, Chuansheng              1 (0.0%)
Shaveta Leekha               1 (0.0%)
Srinivas_Gowda               1 (0.0%)
Jamie Lentin                 1 (0.0%)
João Paulo Rechi Vita       1 (0.0%)
Sathisha Nanjappa            1 (0.0%)
Don Morris                   1 (0.0%)
Steven Clark                 1 (0.0%)
Guan Xin                     1 (0.0%)
Michael J Wang               1 (0.0%)
Arvind Kumar                 1 (0.0%)
Lee Duncan                   1 (0.0%)
Santosh Yaraganavi           1 (0.0%)
Hervé Fache                 1 (0.0%)
Bhavna Yadav                 1 (0.0%)
Chih-Wei Huang               1 (0.0%)
Bruce E. Robertson           1 (0.0%)
Jianbin Kang                 1 (0.0%)
Austin Boyle                 1 (0.0%)
Navin P                      1 (0.0%)
zhao zhang                   1 (0.0%)
Peter Meerwald               1 (0.0%)
Lennart Poettering           1 (0.0%)
William Dauchy               1 (0.0%)
Dmitry Adamushko             1 (0.0%)
Kamal Dasu                   1 (0.0%)
Wolfgang Mauerer             1 (0.0%)
Vincenzo Frascino            1 (0.0%)
Steven Truelove              1 (0.0%)
Copot Alexandru              1 (0.0%)
Earl Chew                    1 (0.0%)
Vivek Trivedi                1 (0.0%)
Tom Stellard                 1 (0.0%)
Merlin Schumacher            1 (0.0%)
John Hughes                  1 (0.0%)
Andreas Nielsen              1 (0.0%)
Steven Noonan                1 (0.0%)
Laura Vasilescu              1 (0.0%)
Klaus Schmidinger            1 (0.0%)
Ivan Kalvachev               1 (0.0%)
Gordon Hecker                1 (0.0%)
Vladimir Ermakov             1 (0.0%)
Lionel Debroux               1 (0.0%)
Ashish Shenoy                1 (0.0%)
Fan Yong                     1 (0.0%)
Gustavo Zacarias             1 (0.0%)
Liz Clark                    1 (0.0%)
Jim Paris                    1 (0.0%)
Donald Lee                   1 (0.0%)
Eunki Kim                    1 (0.0%)
Atita Shirwaikar             1 (0.0%)
Nigel Cunningham             1 (0.0%)
Rajesh Bhagat                1 (0.0%)
Luis R Rodriguez             1 (0.0%)
Lucas Stach                  1 (0.0%)
Bala Shanmugam               1 (0.0%)
Kyoungil Kim                 1 (0.0%)
Alexandru Guduleasa          1 (0.0%)
Josselin Costanzi            1 (0.0%)
Frank Benkert                1 (0.0%)
Orjan Friberg                1 (0.0%)
Renata Sayakhova             1 (0.0%)
Qiao Zhou                    1 (0.0%)
Nick Kralevich               1 (0.0%)
Paolo Pantò                 1 (0.0%)
Ravi Kumar V                 1 (0.0%)
Kyle Strickland              1 (0.0%)
Klaus-Dieter Wacker          1 (0.0%)
Belinda Thompson             1 (0.0%)
Eran                         1 (0.0%)
Zhengwang Ruan               1 (0.0%)
Attila Fazekas               1 (0.0%)
Yuan Jiangli                 1 (0.0%)
Jingjun Wu                   1 (0.0%)
Hai Dong                     1 (0.0%)
James M. Leddy               1 (0.0%)
Shweta Gulati                1 (0.0%)
Anand Avati                  1 (0.0%)
Rachna Patil                 1 (0.0%)
Mark Asselstine              1 (0.0%)
Daniele Palmas               1 (0.0%)
Devin J. Pohly               1 (0.0%)
Felix Kuehling               1 (0.0%)
Meng Zhang                   1 (0.0%)
Philipp Grete                1 (0.0%)
Mark Wielaard                1 (0.0%)
Scott Dial                   1 (0.0%)
Masami Ichikawa              1 (0.0%)
Pan Jiafei                   1 (0.0%)
Hitoshi NAKAMORI             1 (0.0%)
Sebastiaan de Haan           1 (0.0%)
Supriya Karanth              1 (0.0%)
Ido Shayevitz                1 (0.0%)
MUNEDA Takahiro              1 (0.0%)
Anthony PERARD               1 (0.0%)
David Smith                  1 (0.0%)
Tristan Pourcelot            1 (0.0%)
Andreas Hübner              1 (0.0%)
Ville Ranki                  1 (0.0%)
Denis Kovalev                1 (0.0%)
Bobi Jam                     1 (0.0%)
Mahesh Rajashekhara          1 (0.0%)
Stefan Kristiansson          1 (0.0%)
Gerard Ryan                  1 (0.0%)
Kashyap Gada                 1 (0.0%)
mahendra singh meena         1 (0.0%)
Prasanna Kumar               1 (0.0%)
Shriram Rajagopalan          1 (0.0%)
Vlad Zolotarov               1 (0.0%)
Maxim Osipov                 1 (0.0%)
Shridhar Rasal               1 (0.0%)
Jan Steinhoff                1 (0.0%)
James Kime                   1 (0.0%)
Reuben Dowle                 1 (0.0%)
Gregory Greenman             1 (0.0%)
John Kacur                   1 (0.0%)
Peter P Waskiewicz Jr        1 (0.0%)
He Chunhui                   1 (0.0%)
Santosh Sajjan               1 (0.0%)
Alex Frid                    1 (0.0%)
Vitaly Kuznetsov             1 (0.0%)
Alex Yang                    1 (0.0%)
Simon Que                    1 (0.0%)
Hemant Agrawal               1 (0.0%)
Nikos Mavrogiannopoulos      1 (0.0%)
Henning Heinold              1 (0.0%)
Yu Luming                    1 (0.0%)
Pádraig Brady               1 (0.0%)
Todd Valentic                1 (0.0%)
Alexandros Batsakis          1 (0.0%)
Dean Hildebrand              1 (0.0%)
Gregory Hermant              1 (0.0%)
Tirumala R Marri             1 (0.0%)
Serge Hallyn                 1 (0.0%)
Vimal Singh                  1 (0.0%)
Bruce Clemens                1 (0.0%)
Mark F. Brown                1 (0.0%)
Sundar Iyer                  1 (0.0%)
Per Fransson                 1 (0.0%)
Sebastien Rault              1 (0.0%)
Jan Blunck                   1 (0.0%)
Itaru Kitayama               1 (0.0%)
